Day,Age,"Ad set name","Ad name","Campaign name","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Amount spent (USD)","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install","Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)","Delivery status","Delivery level","Result Type","Cost per result",Results,"Page engagement",ThruPlays,"Result rate"
2023-05-14,25-34,"Core Audience: Interest Based Audience for Smartphone","Robishop Mobile Carnival main","2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,13920,14622,"7-day click or 1-day view",1.0504310344828,3.16,588,,,,,,,,,80,,,,0.21611271,active,6,3970,,0.00079597,0.0395,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",659,0.00537415,0.18294351,0.21884831,0.30392559,0.1940911,4.0213377102995,active,ad,"Link clicks",0.0053741496598639,588,3970,2642,4.0213377102995
2023-05-14,18-24,"Custom Audience: RobiShop Mobile Phone Webpage Visitors 90 Days","Robishop Mobile Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,3084,5178,"7-day click or 1-day view",1.6789883268482,1.69,211,1,,1,1.69,,,,,119,2,0.845,2,0.32638084,active,4,215,,0.00786047,0.01420168,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB",243,0.00800948,0,0,0,0,4.0749324063345,active,ad,actions:purchase,1.69,1,215,,0.019312475859405
2023-05-14,25-34,"Lookalike (1%) - Accessories 50% Discount page purchasers 90 Day","Dynamic Feed- accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,14448,19465,"7-day click or 1-day view",1.3472452934662,2.52,796,,,,,,,,,473,1,2.52,1,0.12946314,active,18,814,,0.00309582,0.0053277,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",896,0.00316583,0,0,0,0,4.0893912150013,active,ad,,,473,814,,2.4300025687131
2023-05-14,25-34,"Lookalike (1%) - Robishop Home appliance page visitors last 30 day","Dynamic Feed- homeappliance - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,4166,4921,"7-day click or 1-day view",1.1812289966395,0.57,209,,,,,,,,,109,,,,0.11583012,active,4,214,1,0.00266355,0.00522936,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",271,0.00272727,0,0,0,0,4.2471042471042,active,ad,,,109,214,,2.2149969518391
2023-05-14,18-24,"Lookalike (1%) - Accessories 50% Discount page purchasers 90 Day","Dynamic Feed- accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,10392,14194,"7-day click or 1-day view",1.3658583525789,1.76,604,,,,,,,,,343,,,,0.12399605,active,,605,,0.00290909,0.0051312,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",656,0.00291391,0,0,0,0,4.2553191489362,active,ad,,,343,605,,2.4165140200085
2023-05-14,35-44,"Remarketing ALL Robishop Home appliance page visitors last 30 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1538,3108,"7-day click or 1-day view",2.0208062418726,1.25,135,,,,,,,,,87,,,,0.4021879,active,8,143,,0.00874126,0.01436782,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",169,0.00925926,0,0,0,0,4.3436293436293,active,ad,,,,143,,
2023-05-14,35-44,"Custom Audience: Viewed or Added to Cart in Last 30Days","Robishop Mobile Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2388,5028,"7-day click or 1-day view",2.105527638191,1.95,227,,,,,,,,,164,,,2,0.38782816,active,5,233,,0.0083691,0.01189024,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB",268,0.00859031,0,0,0,0,4.5147175815434,active,ad,,,,233,,
2023-05-14,35-44,"Lookalike (1%) - Accessories 50% Discount page purchasers 90 Day","Dynamic Feed- accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,8176,11309,"7-day click or 1-day view",1.3831947162427,1.62,516,,,,,,,,,350,,,,0.14324874,active,14,530,,0.0030566,0.00462857,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",566,0.00313953,0,0,0,0,4.5627376425856,active,ad,,,350,530,,3.0948801839243
2023-05-14,35-44,"Custom Audience: cross Sell Accessories to Lifetime Purchasers - All Accessories Products","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,302,718,"7-day click or 1-day view",2.3774834437086,0.71,33,,,,,,,,,17,1,0.71,1,0.98885794,active,2,35,,0.02028571,0.04176471,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",37,0.02151515,0,0,0,0,4.5961002785515,active,ad,,,,35,,
2023-05-14,18-24,"Lookalike (1%) - Website Visitor last 90 days freq 2","Dynamic Feed - Smartphone - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,9408,12139,"7-day click or 1-day view",1.2902848639456,1.4,569,,,,,,,,,302,1,1.4,1,0.11533075,active,2,571,,0.00244755,0.00463576,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",666,0.00246046,0,0,0,0,4.6873712826427,active,ad,,,302,572,,2.4878490814729
2023-05-14,65+,"Custom Audience: People who like or follow ​Robishop Page + Robishop Engaged audience in post/ads last 30 Days","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,34,64,"7-day click or 1-day view",1.8823529411765,0,3,,,,,,,,,2,,,,0,active,,8,,0,0,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",8,0,0.078125,0.078125,0.15625,0.078125,4.6875,active,ad,,,,8,5,
2023-05-14,45-54,"Custom Audience: People who like or follow ​Robishop Page + Robishop Engaged audience in post/ads last 30 Days","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,308,400,"7-day click or 1-day view",1.2987012987013,0.2,19,,,,,,,,,15,1,0.2,1,0.5,active,1,20,,0.01,0.01333333,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",36,0.01052632,0,0,0,0,4.75,active,ad,,,,20,,
2023-05-14,55-64,"Custom Audience: Robishop Mobile Webpage Visitors_90+landing URL visitors","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,15,21,"7-day click or 1-day view",1.4,0.01,1,,,,,,,,,1,,,,0.47619048,active,,1,,0.01,0.01,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",1,0.01,0,0,0,0,4.7619047619048,active,ad,,,,1,,
2023-05-14,45-54,"Lookalike (1%) - Robishop_website_purchasers_90D","Iphone 14 Campaign May - Conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $6_25_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB","Robishop - HP - BD - USD",314738092876571,68,84,"7-day click or 1-day view",1.2352941176471,0.04,4,,,,,,,,,2,,,,0.47619048,active,,4,,0.01,0.02,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $6_25_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB",8,0.01,0,0,0,0,4.7619047619048,active,ad,,,,4,,
2023-05-14,35-44,"Custom Audience: RobiShop Mobile Phone Webpage Visitors 90 Days","Robishop Mobile Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2172,3903,"7-day click or 1-day view",1.7969613259669,1.93,193,,,,,,,,,134,4,0.4825,4,0.49449142,active,7,200,,0.00965,0.01440299,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB",231,0.01,0,0,0,0,4.9449141685883,active,ad,,,,200,,
2023-05-14,25-34,"Lookalike (1%) - Website Visitor last 90 days freq 2","Dynamic Feed - Smartphone - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,9536,12648,"7-day click or 1-day view",1.3263422818792,2.16,631,,,,,,,,,371,2,1.08,2,0.17077799,active,14,646,,0.00334365,0.0058221,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",741,0.00342314,0,0,0,0,4.9889310562935,active,ad,,,371,646,,2.9332700822264
2023-05-14,25-34,"Custom Audience: Lookalike (1%) - Mobile_portfolio_Purchasers_30D","Robishop Mobile Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,675,989,"7-day click or 1-day view",1.4651851851852,0.28,50,,,,,,,,,34,,,,0.28311426,active,4,54,,0.00518519,0.00823529,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB",64,0.0056,0,0,0,0,5.0556117290192,active,ad,,,,54,,
2023-05-14,35-44,"Lookalike Audience: Lookalike 1% Robishop Purchasers - homeappliance feed","Dynamic Feed - homeappliance - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2092,2369,"7-day click or 1-day view",1.1324091778203,0.3,121,,,,,,,,,67,1,0.3,1,0.12663571,active,2,123,,0.00243902,0.00447761,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",159,0.00247934,0,0,0,0,5.10764035458,active,ad,,,67,123,,2.8281975517096
2023-05-14,35-44,"Custom Audience: Lookalike (1%) - Robishop Smartphone page visitor 90D","Robishop Mobile Carnival main","2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,1614,1948,"7-day click or 1-day view",1.2069392812887,0.63,100,,,,,,,,,54,,,,0.32340862,active,5,429,,0.00146853,0.01166667,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",162,0.0063,0.09907598,0.15400411,0.23973306,0.12577002,5.1334702258727,active,ad,"Link clicks",0.0063,100,429,192,5.1334702258727
2023-05-14,25-34,"Lookalike Audience: Lookalike 1% Robishop Purchasers - mobile feed","Dynamic Feed - Smartphone - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,6933,8951,"7-day click or 1-day view",1.2910716861388,1.41,460,,,,,,,,,305,2,0.705,2,0.1575243,active,4,464,,0.00303879,0.00462295,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",568,0.00306522,0,0,0,0,5.1390906044017,active,ad,,,305,464,,3.4074405094403
2023-05-14,18-24,"Custom Audience: Lookalike audiences 1% of IOT page visitor 30 days","Robi Intelligent Bike Tracker","2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,758,894,"7-day click or 1-day view",1.179419525066,0.34,46,,,,,,,,,3,,,,0.3803132,active,1,433,,0.00078522,0.11333333,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",46,0.0073913,0.22818792,0.38702461,0.43288591,0.26957494,5.1454138702461,active,ad,"Link clicks",0.0073913043478261,46,433,203,5.1454138702461
2023-05-14,45-54,"Custom Audience: People who like or follow ​Robishop Page + Robishop Engaged audience in post/ads last 30 Days","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,104,112,"7-day click or 1-day view",1.0769230769231,0.05,6,,,,,,,,,4,,,,0.44642857,active,,25,,0.002,0.0125,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",11,0.00833333,0.13392857,0.17857143,0.27678571,0.16071429,5.3571428571429,active,ad,,,,25,13,
2023-05-14,35-44,"Custom Audience: Robishop Mobile Webpage Visitors_90+landing URL visitors","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,393,503,"7-day click or 1-day view",1.2798982188295,0.36,27,1,,1,0.36,,,,,22,,,,0.71570577,active,,27,,0.01333333,0.01636364,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",40,0.01333333,0,0,0,0,5.3677932405567,active,ad,,,1,27,,0.19880715705765
2023-05-14,35-44,"Remarketing: Viewed or Added to Cart in Last 30Days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,263,445,"7-day click or 1-day view",1.6920152091255,0.14,24,,,,,,,,,20,,,1,0.31460674,active,,24,,0.00583333,0.007,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",28,0.00583333,0,0,0,0,5.3932584269663,active,ad,,,,24,,
2023-05-14,35-44,"Lookalike Audience: Lookalike (1%) Mobile Purchasers - mobile feed","Dynamic Feed - Smartphone - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,4560,5430,"7-day click or 1-day view",1.1907894736842,0.59,294,,,,,,,,,165,,,,0.10865562,active,13,307,,0.00192182,0.00357576,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",348,0.0020068,0,0,0,0,5.414364640884,active,ad,,,165,307,,3.0386740331492
2023-05-14,18-24,"Lookalike Audience: Lookalike (1%) Mobile Purchasers - mobile feed","Dynamic Feed - Smartphone - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,16512,18562,"7-day click or 1-day view",1.1241521317829,2.04,1015,,,,,,,,,484,2,1.02,2,0.10990195,active,23,1038,,0.00196532,0.00421488,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",1120,0.00200985,0,0,0,0,5.468160758539,active,ad,,,484,1038,,2.6074776424954
2023-05-14,35-44,"Lookalike (1%) - Robishop Home appliance page visitors last 30 day","Dynamic Feed- homeappliance - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,3962,5011,"7-day click or 1-day view",1.2647652700656,0.82,286,,,,,,,,,164,1,0.82,1,0.16363999,active,3,290,,0.00282759,0.005,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",346,0.00286713,0,0,0,0,5.7074436240271,active,ad,,,164,290,,3.2727998403512
2023-05-14,18-24,"Custom Audience: Lookalike audiences 1% of IOT page visitor 30 days","Robi Intelligent Vehicle Tracker","2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2552,2803,"7-day click or 1-day view",1.0983542319749,1.13,161,,,,,,,,,15,,,,0.40313949,active,,1530,,0.00073856,0.07533333,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",157,0.00701863,0.31180878,0.42704245,0.49768106,0.33499822,5.7438458794149,active,ad,"Link clicks",0.0070186335403727,161,1530,849,5.7438458794149
2023-05-14,45-54,"Remarketing ALL Robishop Home appliance page visitors last 30 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,204,527,"7-day click or 1-day view",2.5833333333333,0.52,31,,,,,,,,,19,,,,0.98671727,active,,31,,0.01677419,0.02736842,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",37,0.01677419,0,0,0,0,5.8823529411765,active,ad,,,,31,,
2023-05-14,18-24,"Custom Audience: Lookalike 1% of Robishop website visitor 30 days","Robi Intelligent Vehicle Tracker","2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,16,17,"7-day click or 1-day view",1.0625,0.01,1,,,,,,,,,,,,,0.58823529,active,,7,,0.00142857,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",1,0.01,0.29411765,0.29411765,0.35294118,0.29411765,5.8823529411765,active,ad,"Link clicks",0.01,1,7,5,5.8823529411765
2023-05-14,25-34,"Lookalike Audience: Lookalike (1%) Mobile Purchasers - mobile feed","Dynamic Feed - Smartphone - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,12696,14023,"7-day click or 1-day view",1.1045211090107,1.88,843,,,,,,,,,459,,,,0.13406546,active,24,869,,0.00216341,0.00409586,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",958,0.00223013,0,0,0,0,6.0115524495472,active,ad,,,459,869,,3.2731940383655
2023-05-14,45-54,"Lookalike (1%) - Website Visitor last 90 days freq 2","Dynamic Feed - Smartphone - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,200,216,"7-day click or 1-day view",1.08,0.06,13,,,,,,,,,10,,,,0.27777778,active,1,14,,0.00428571,0.006,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",17,0.00461538,0,0,0,0,6.0185185185185,active,ad,,,10,14,,4.6296296296296
2023-05-14,25-34,"Custom Audience: Lookalike audiences 1% of IOT page visitor 30 days","Robi Intelligent Vehicle Tracker","2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,5924,6994,"7-day click or 1-day view",1.1806212018906,2.82,422,,,,,,,,,49,,,,0.40320275,active,1,3889,,0.00072512,0.05755102,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",419,0.00668246,0.33914784,0.43766085,0.51601373,0.36273949,6.0337432084644,active,ad,"Link clicks",0.0066824644549763,422,3889,2322,6.0337432084644
2023-05-14,18-24,"Lookalike Audience: Lookalike 1% Robishop Purchasers - homeappliance feed","Dynamic Feed - homeappliance - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,920,1004,"7-day click or 1-day view",1.0913043478261,0.12,62,,,,,,,,,31,,,,0.11952191,active,,62,,0.00193548,0.00387097,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",74,0.00193548,0,0,0,0,6.1752988047809,active,ad,,,31,62,,3.0876494023904
2023-05-14,45-54,"Lookalike (1%) - Robishop Home appliance page visitors last 30 day","Dynamic Feed- homeappliance - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,208,273,"7-day click or 1-day view",1.3125,0.01,17,,,,,,,,,10,,,,0.03663004,active,1,18,,0.00055556,0.001,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",22,0.00058824,0,0,0,0,6.2271062271062,active,ad,,,10,18,,3.6630036630037
2023-05-14,55-64,"Custom Audience: People who like or follow ​Robishop Page + Robishop Engaged audience in post/ads last 30 Days","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,28,32,"7-day click or 1-day view",1.1428571428571,0.01,2,,,,,,,,,2,,,,0.3125,active,,2,,0.005,0.005,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",2,0.005,0,0,0,0,6.25,active,ad,,,,2,,
2023-05-14,45-54,"Remarketing: Cross Sell all mobile purchaser 180 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,4,32,"7-day click or 1-day view",8,0.02,2,,,,,,,,,1,,,,0.625,active,,2,,0.01,0.02,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",2,0.01,0,0,0,0,6.25,active,ad,,,,2,,
